datetime,predicted load,actual load
2018-08-04 12:30:00,465.60302734375,485.836
2018-08-04 12:45:00,468.7827453613281,481.58
2018-08-04 13:00:00,462.4511413574219,475.42
2018-08-04 13:15:00,456.43255615234375,478.8
2018-08-04 13:30:00,454.7754821777344,480.164
2018-08-04 13:45:00,451.61639404296875,477.492
2018-08-04 14:00:00,448.77642822265625,477.36
2018-08-04 14:15:00,448.7259216308594,473.328
2018-08-04 14:30:00,449.73468017578125,479.904
2018-08-04 14:45:00,444.6972961425781,481.336
2018-08-04 15:00:00,450.7187194824219,479.312
2018-08-04 15:15:00,446.3741760253906,460.004
2018-08-04 15:30:00,442.17962646484375,458.788
2018-08-04 15:45:00,445.7891845703125,450.372
2018-08-04 16:00:00,453.10040283203125,439.364
2018-08-04 16:15:00,453.263671875,424.316
2018-08-04 16:30:00,456.50262451171875,422.844
2018-08-04 16:45:00,456.7762145996094,426.672
2018-08-04 17:00:00,461.5907897949219,436.484
2018-08-04 17:15:00,455.8835144042969,440.464
2018-08-04 17:30:00,464.0310363769531,468.24800000000016
2018-08-04 17:45:00,463.44525146484375,452.656
2018-08-04 18:00:00,471.1544494628906,452.616
2018-08-04 18:15:00,475.5798645019531,454.852
2018-08-04 18:30:00,488.8337097167969,461.716
2018-08-04 18:45:00,495.3240966796875,470.116
2018-08-04 19:00:00,515.8567504882812,485.484
2018-08-04 19:15:00,523.8229370117188,499.02
2018-08-04 19:30:00,534.2071533203125,517.744
2018-08-04 19:45:00,538.9240112304688,526.9680000000002
2018-08-04 20:00:00,543.4415893554688,531.372
2018-08-04 20:15:00,541.4461059570312,531.3919999999998
2018-08-04 20:30:00,538.5171508789062,526.86
2018-08-04 20:45:00,534.9124145507812,514.924
2018-08-04 21:00:00,527.8033447265625,513.536
2018-08-04 21:15:00,526.3602294921875,507.44
2018-08-04 21:30:00,521.0430908203125,502.436
2018-08-04 21:45:00,512.0755004882812,500.74800000000016
2018-08-04 22:00:00,503.1882019042969,489.584
2018-08-04 22:15:00,493.9918212890625,481.244
2018-08-04 22:30:00,484.476318359375,479.708
2018-08-04 22:45:00,485.2143249511719,476.156
2018-08-04 23:00:00,478.5107116699219,465.924
2018-08-04 23:15:00,475.8907165527344,457.856
2018-08-04 23:30:00,474.097412109375,454.608
2018-08-04 23:45:00,459.0107116699219,447.924
2018-08-05 00:00:00,443.44049072265625,438.232
2018-08-05 00:15:00,433.9096984863281,434.16
2018-08-05 00:30:00,429.8595275878906,425.12
2018-08-05 00:45:00,421.7892150878906,414.468
2018-08-05 01:00:00,419.66119384765625,410.416
2018-08-05 01:15:00,416.06878662109375,407.668
2018-08-05 01:30:00,416.1069641113281,403.24
2018-08-05 01:45:00,411.3320007324219,407.98800000000006
2018-08-05 02:00:00,409.9717102050781,407.472
2018-08-05 02:15:00,406.70721435546875,402.80800000000005
2018-08-05 02:30:00,407.1212463378906,399.1
2018-08-05 02:45:00,407.14422607421875,394.072
2018-08-05 03:00:00,408.59649658203125,391.716
2018-08-05 03:15:00,407.9456481933594,397.316
2018-08-05 03:30:00,407.37261962890625,396.42
2018-08-05 03:45:00,404.686279296875,391.512
2018-08-05 04:00:00,402.34625244140625,388.536
2018-08-05 04:15:00,400.28167724609375,388.944
2018-08-05 04:30:00,399.0642395019531,385.324
2018-08-05 04:45:00,398.6851806640625,385.144
2018-08-05 05:00:00,397.4288635253906,378.14
2018-08-05 05:15:00,400.3070068359375,376.356
2018-08-05 05:30:00,401.1495056152344,379.424
2018-08-05 05:45:00,407.0991516113281,381.968
2018-08-05 06:00:00,409.6681823730469,390.836
2018-08-05 06:15:00,408.7143249511719,389.672
2018-08-05 06:30:00,408.1333923339844,387.14
2018-08-05 06:45:00,409.8066711425781,383.408
2018-08-05 07:00:00,407.2140197753906,390.156
2018-08-05 07:15:00,404.77484130859375,395.156
2018-08-05 07:30:00,404.7839660644531,391.58
2018-08-05 07:45:00,398.1876525878906,396.484
2018-08-05 08:00:00,407.2642517089844,377.952
2018-08-05 08:15:00,408.6115417480469,381.568
2018-08-05 08:30:00,415.3295593261719,389.208
